Time,Height,Pressure,Temperature
8:42 AM,39.37, 100853.00 Pa, 32.08 C
8:42 AM,39.45, 100852.00 Pa, 32.08 C
8:42 AM,39.37, 100853.00 Pa, 32.08 C
8:42 AM,39.29, 100854.00 Pa, 32.08 C
8:42 AM,39.45, 100852.00 Pa, 32.08 C
8:42 AM,39.37, 100853.00 Pa, 32.08 C
8:42 AM,39.12, 100856.00 Pa, 32.08 C
8:42 AM,39.12, 100856.00 Pa, 32.07 C
8:42 AM,39.37, 100853.00 Pa, 32.07 C
8:42 AM,39.21, 100855.00 Pa, 32.08 C
8:42 AM,39.12, 100856.00 Pa, 32.08 C
8:42 AM,39.21, 100855.00 Pa, 32.08 C
8:42 AM,39.29, 100854.00 Pa, 32.08 C
8:42 AM,39.12, 100856.00 Pa, 32.08 C
8:42 AM,39.12, 100856.00 Pa, 32.07 C
8:42 AM,39.12, 100856.00 Pa, 32.08 C
8:42 AM,38.96, 100858.00 Pa, 32.08 C
8:42 AM,39.21, 100855.00 Pa, 32.08 C
8:42 AM,39.12, 100856.00 Pa, 32.07 C
8:42 AM,39.37, 100853.00 Pa, 32.08 C
8:42 AM,39.21, 100855.00 Pa, 32.08 C
8:42 AM,39.12, 100856.00 Pa, 32.07 C
8:42 AM,38.96, 100858.00 Pa, 32.08 C
8:42 AM,39.21, 100855.00 Pa, 32.08 C
8:42 AM,39.04, 100857.00 Pa, 32.08 C
8:42 AM,39.37, 100853.00 Pa, 32.08 C
8:42 AM,39.21, 100855.00 Pa, 32.08 C
8:42 AM,39.04, 100857.00 Pa, 32.08 C
8:42 AM,39.21, 100855.00 Pa, 32.08 C
8:42 AM,38.79, 100860.00 Pa, 32.08 C
8:42 AM,39.21, 100855.00 Pa, 32.08 C
8:42 AM,39.12, 100856.00 Pa, 32.07 C
8:42 AM,39.12, 100856.00 Pa, 32.07 C
8:42 AM,39.12, 100856.00 Pa, 32.08 C
8:42 AM,39.37, 100853.00 Pa, 32.07 C
8:42 AM,38.96, 100858.00 Pa, 32.08 C
8:42 AM,39.29, 100854.00 Pa, 32.08 C
8:42 AM,39.29, 100854.00 Pa, 32.08 C
8:42 AM,39.37, 100853.00 Pa, 32.08 C
8:42 AM,39.29, 100854.00 Pa, 32.08 C
8:42 AM,39.45, 100852.00 Pa, 32.07 C
8:43 AM,39.37, 100853.00 Pa, 32.08 C
8:43 AM,39.45, 100852.00 Pa, 32.07 C
8:43 AM,39.54, 100851.00 Pa, 32.08 C
8:43 AM,39.54, 100851.00 Pa, 32.07 C
8:43 AM,39.45, 100852.00 Pa, 32.07 C
8:43 AM,39.45, 100852.00 Pa, 32.08 C
8:43 AM,39.29, 100854.00 Pa, 32.08 C
8:43 AM,39.21, 100855.00 Pa, 32.08 C
8:43 AM,39.29, 100854.00 Pa, 32.08 C
8:43 AM,39.37, 100853.00 Pa, 32.08 C
8:43 AM,39.54, 100851.00 Pa, 32.08 C
8:43 AM,39.37, 100853.00 Pa, 32.08 C
8:43 AM,39.37, 100853.00 Pa, 32.08 C
8:43 AM,39.54, 100851.00 Pa, 32.08 C
8:43 AM,39.45, 100852.00 Pa, 32.07 C
8:43 AM,39.12, 100856.00 Pa, 32.08 C
8:43 AM,39.12, 100856.00 Pa, 32.07 C
8:43 AM,39.37, 100853.00 Pa, 32.08 C
8:43 AM,39.29, 100854.00 Pa, 32.08 C
8:43 AM,39.29, 100854.00 Pa, 32.07 C
8:43 AM,39.29, 100854.00 Pa, 32.08 C
8:43 AM,39.45, 100852.00 Pa, 32.08 C
8:43 AM,39.29, 100854.00 Pa, 32.08 C
8:43 AM,39.45, 100852.00 Pa, 32.08 C
8:43 AM,39.37, 100853.00 Pa, 32.08 C
8:43 AM,39.37, 100853.00 Pa, 32.07 C
8:43 AM,39.37, 100853.00 Pa, 32.07 C
8:43 AM,39.21, 100855.00 Pa, 32.07 C
8:43 AM,39.29, 100854.00 Pa, 32.08 C
8:43 AM,39.21, 100855.00 Pa, 32.08 C
8:43 AM,39.45, 100852.00 Pa, 32.08 C
8:43 AM,39.21, 100855.00 Pa, 32.08 C
8:43 AM,39.37, 100853.00 Pa, 32.08 C
8:43 AM,39.21, 100855.00 Pa, 32.08 C
8:43 AM,39.54, 100851.00 Pa, 32.07 C
8:43 AM,39.29, 100854.00 Pa, 32.08 C
8:43 AM,39.37, 100853.00 Pa, 32.07 C
8:43 AM,39.29, 100854.00 Pa, 32.07 C
8:43 AM,39.21, 100855.00 Pa, 32.08 C
8:43 AM,39.12, 100856.00 Pa, 32.07 C
8:43 AM,39.21, 100855.00 Pa, 32.07 C
8:43 AM,39.29, 100854.00 Pa, 32.07 C
8:43 AM,39.04, 100857.00 Pa, 32.07 C
8:43 AM,39.12, 100856.00 Pa, 32.07 C
8:43 AM,38.87, 100859.00 Pa, 32.08 C
8:43 AM,38.87, 100859.00 Pa, 32.07 C
8:43 AM,39.04, 100857.00 Pa, 32.08 C
8:43 AM,38.96, 100858.00 Pa, 32.06 C
8:43 AM,39.12, 100856.00 Pa, 32.07 C
8:43 AM,39.12, 100856.00 Pa, 32.07 C
8:43 AM,38.79, 100860.00 Pa, 32.07 C
8:43 AM,38.96, 100858.00 Pa, 32.07 C
8:43 AM,39.21, 100855.00 Pa, 32.08 C
8:43 AM,38.87, 100859.00 Pa, 32.07 C
8:43 AM,39.12, 100856.00 Pa, 32.07 C
8:43 AM,39.45, 100852.00 Pa, 32.07 C
8:43 AM,39.21, 100855.00 Pa, 32.07 C
8:43 AM,39.12, 100856.00 Pa, 32.07 C
8:43 AM,39.29, 100854.00 Pa, 32.08 C
8:43 AM,39.12, 100856.00 Pa, 32.07 C
8:44 AM,39.12, 100856.00 Pa, 32.08 C
8:44 AM,39.12, 100856.00 Pa, 32.07 C
8:44 AM,39.21, 100855.00 Pa, 32.08 C
8:44 AM,39.12, 100856.00 Pa, 32.08 C
8:44 AM,39.04, 100857.00 Pa, 32.08 C
8:44 AM,39.12, 100856.00 Pa, 32.08 C
8:44 AM,39.29, 100854.00 Pa, 32.07 C
8:44 AM,39.21, 100855.00 Pa, 32.08 C
8:44 AM,39.21, 100855.00 Pa, 32.07 C
8:44 AM,39.12, 100856.00 Pa, 32.07 C
8:44 AM,39.21, 100855.00 Pa, 32.07 C
8:44 AM,39.12, 100856.00 Pa, 32.06 C
8:44 AM,39.29, 100854.00 Pa, 32.06 C
8:44 AM,39.12, 100856.00 Pa, 32.08 C
8:44 AM,39.37, 100853.00 Pa, 32.07 C
8:44 AM,39.29, 100854.00 Pa, 32.06 C
8:44 AM,39.21, 100855.00 Pa, 32.08 C
8:44 AM,39.12, 100856.00 Pa, 32.07 C
8:44 AM,39.21, 100855.00 Pa, 32.07 C
8:44 AM,39.29, 100854.00 Pa, 32.06 C
8:44 AM,39.45, 100852.00 Pa, 32.06 C
8:44 AM,39.54, 100851.00 Pa, 32.06 C
8:44 AM,39.37, 100853.00 Pa, 32.06 C
8:44 AM,39.21, 100855.00 Pa, 32.06 C
8:44 AM,39.37, 100853.00 Pa, 32.06 C
8:44 AM,39.54, 100851.00 Pa, 32.06 C
8:44 AM,39.45, 100852.00 Pa, 32.06 C
8:44 AM,39.12, 100856.00 Pa, 32.06 C
8:44 AM,39.21, 100855.00 Pa, 32.06 C
8:44 AM,39.37, 100853.00 Pa, 32.06 C
8:44 AM,39.21, 100855.00 Pa, 32.06 C
8:44 AM,38.96, 100858.00 Pa, 32.06 C
8:44 AM,39.04, 100857.00 Pa, 32.06 C
8:44 AM,39.37, 100853.00 Pa, 32.05 C
8:44 AM,39.04, 100857.00 Pa, 32.06 C
8:44 AM,39.12, 100856.00 Pa, 32.06 C
8:44 AM,39.37, 100853.00 Pa, 32.06 C
8:44 AM,39.29, 100854.00 Pa, 32.06 C
8:44 AM,39.12, 100856.00 Pa, 32.05 C
8:44 AM,38.96, 100858.00 Pa, 32.07 C
8:44 AM,38.96, 100858.00 Pa, 32.07 C
8:44 AM,39.12, 100856.00 Pa, 32.07 C
8:44 AM,39.29, 100854.00 Pa, 32.08 C
8:44 AM,39.21, 100855.00 Pa, 32.08 C
8:44 AM,39.04, 100857.00 Pa, 32.08 C
8:44 AM,39.45, 100852.00 Pa, 32.08 C
8:44 AM,39.21, 100855.00 Pa, 32.08 C
8:44 AM,39.29, 100854.00 Pa, 32.07 C
8:44 AM,39.29, 100854.00 Pa, 32.08 C
8:44 AM,39.12, 100856.00 Pa, 32.08 C
8:44 AM,39.04, 100857.00 Pa, 32.09 C
8:44 AM,39.21, 100855.00 Pa, 32.09 C
8:44 AM,39.37, 100853.00 Pa, 32.09 C
8:44 AM,39.29, 100854.00 Pa, 32.09 C
8:44 AM,39.29, 100854.00 Pa, 32.08 C
8:44 AM,39.21, 100855.00 Pa, 32.10 C
8:44 AM,39.29, 100854.00 Pa, 32.09 C
8:44 AM,39.12, 100856.00 Pa, 32.09 C
8:44 AM,39.12, 100856.00 Pa, 32.09 C
8:44 AM,39.21, 100855.00 Pa, 32.09 C
8:45 AM,39.21, 100855.00 Pa, 32.08 C
8:45 AM,39.21, 100855.00 Pa, 32.09 C
8:45 AM,39.37, 100853.00 Pa, 32.09 C
8:45 AM,39.37, 100853.00 Pa, 32.08 C
8:45 AM,39.29, 100854.00 Pa, 32.08 C
8:45 AM,39.37, 100853.00 Pa, 32.09 C
8:45 AM,39.37, 100853.00 Pa, 32.09 C
8:45 AM,39.29, 100854.00 Pa, 32.08 C
8:45 AM,39.29, 100854.00 Pa, 32.09 C
8:45 AM,39.37, 100853.00 Pa, 32.09 C
8:45 AM,39.37, 100853.00 Pa, 32.09 C
8:45 AM,39.37, 100853.00 Pa, 32.09 C
8:45 AM,39.37, 100853.00 Pa, 32.09 C
8:45 AM,39.37, 100853.00 Pa, 32.09 C
8:45 AM,39.29, 100854.00 Pa, 32.09 C
8:45 AM,39.54, 100851.00 Pa, 32.10 C
8:45 AM,39.37, 100853.00 Pa, 32.09 C
8:45 AM,38.96, 100858.00 Pa, 32.09 C
8:45 AM,39.29, 100854.00 Pa, 32.09 C
8:45 AM,39.21, 100855.00 Pa, 32.09 C
8:45 AM,39.12, 100856.00 Pa, 32.09 C
8:45 AM,39.04, 100857.00 Pa, 32.09 C
8:45 AM,39.12, 100856.00 Pa, 32.09 C
8:45 AM,38.96, 100858.00 Pa, 32.09 C
8:45 AM,38.96, 100858.00 Pa, 32.09 C
8:45 AM,38.87, 100859.00 Pa, 32.08 C
8:45 AM,38.96, 100858.00 Pa, 32.09 C
8:45 AM,38.87, 100859.00 Pa, 32.09 C
8:45 AM,38.96, 100858.00 Pa, 32.09 C
8:45 AM,38.96, 100858.00 Pa, 32.09 C
8:45 AM,39.12, 100856.00 Pa, 32.09 C
8:45 AM,38.96, 100858.00 Pa, 32.09 C
8:45 AM,38.87, 100859.00 Pa, 32.09 C
8:45 AM,38.53, 100863.00 Pa, 32.09 C
8:45 AM,38.87, 100859.00 Pa, 32.09 C
8:45 AM,38.87, 100859.00 Pa, 32.09 C
8:45 AM,38.96, 100858.00 Pa, 32.09 C
8:45 AM,38.7, 100861.00 Pa, 32.09 C
8:45 AM,38.87, 100859.00 Pa, 32.10 C
8:45 AM,38.87, 100859.00 Pa, 32.10 C
8:45 AM,38.79, 100860.00 Pa, 32.10 C
8:45 AM,38.79, 100860.00 Pa, 32.09 C
8:45 AM,38.79, 100860.00 Pa, 32.10 C
8:45 AM,38.87, 100859.00 Pa, 32.09 C
8:45 AM,39.12, 100856.00 Pa, 32.09 C
8:45 AM,38.7, 100861.00 Pa, 32.10 C
8:45 AM,38.62, 100862.00 Pa, 32.10 C
8:45 AM,38.62, 100862.00 Pa, 32.10 C
8:45 AM,38.45, 100864.00 Pa, 32.10 C
8:45 AM,38.87, 100859.00 Pa, 32.10 C
8:45 AM,38.87, 100859.00 Pa, 32.09 C
8:45 AM,38.7, 100861.00 Pa, 32.10 C
8:45 AM,38.7, 100861.00 Pa, 32.09 C
8:45 AM,38.79, 100860.00 Pa, 32.10 C
8:45 AM,38.87, 100859.00 Pa, 32.10 C
8:45 AM,38.96, 100858.00 Pa, 32.10 C
8:45 AM,38.79, 100860.00 Pa, 32.09 C
8:45 AM,38.7, 100861.00 Pa, 32.11 C
8:45 AM,38.96, 100858.00 Pa, 32.10 C
8:45 AM,38.96, 100858.00 Pa, 32.10 C
8:46 AM,38.96, 100858.00 Pa, 32.10 C
8:46 AM,38.87, 100859.00 Pa, 32.10 C
8:46 AM,38.87, 100859.00 Pa, 32.11 C
8:46 AM,38.96, 100858.00 Pa, 32.11 C
8:46 AM,38.96, 100858.00 Pa, 32.11 C
8:46 AM,39.21, 100855.00 Pa, 32.10 C
8:46 AM,39.12, 100856.00 Pa, 32.11 C
8:46 AM,39.21, 100855.00 Pa, 32.11 C
8:46 AM,39.21, 100855.00 Pa, 32.11 C
8:46 AM,39.29, 100854.00 Pa, 32.11 C
8:46 AM,39.12, 100856.00 Pa, 32.11 C
8:46 AM,39.12, 100856.00 Pa, 32.11 C
8:46 AM,39.29, 100854.00 Pa, 32.11 C
8:46 AM,39.29, 100854.00 Pa, 32.11 C
8:46 AM,39.37, 100853.00 Pa, 32.11 C
8:46 AM,39.37, 100853.00 Pa, 32.11 C
8:46 AM,39.54, 100851.00 Pa, 32.11 C
8:46 AM,39.21, 100855.00 Pa, 32.12 C
8:46 AM,39.21, 100855.00 Pa, 32.12 C
8:46 AM,39.37, 100853.00 Pa, 32.12 C
8:46 AM,39.29, 100854.00 Pa, 32.12 C
8:46 AM,39.21, 100855.00 Pa, 32.12 C
8:46 AM,39.21, 100855.00 Pa, 32.12 C
8:46 AM,39.29, 100854.00 Pa, 32.12 C
8:46 AM,39.37, 100853.00 Pa, 32.12 C
8:46 AM,39.29, 100854.00 Pa, 32.12 C
8:46 AM,39.45, 100852.00 Pa, 32.12 C
8:46 AM,39.54, 100851.00 Pa, 32.12 C
8:46 AM,39.29, 100854.00 Pa, 32.12 C
8:46 AM,39.37, 100853.00 Pa, 32.12 C
8:46 AM,39.29, 100854.00 Pa, 32.11 C
8:46 AM,39.12, 100856.00 Pa, 32.12 C
8:46 AM,39.04, 100857.00 Pa, 32.13 C
8:46 AM,39.12, 100856.00 Pa, 32.13 C
8:46 AM,39.12, 100856.00 Pa, 32.13 C
8:46 AM,39.12, 100856.00 Pa, 32.14 C
8:46 AM,39.21, 100855.00 Pa, 32.13 C
8:46 AM,39.12, 100856.00 Pa, 32.13 C
8:46 AM,39.54, 100851.00 Pa, 32.14 C
8:46 AM,39.45, 100852.00 Pa, 32.14 C
8:46 AM,39.45, 100852.00 Pa, 32.13 C
8:46 AM,39.29, 100854.00 Pa, 32.14 C
8:46 AM,39.21, 100855.00 Pa, 32.14 C
8:46 AM,38.96, 100858.00 Pa, 32.15 C
8:46 AM,39.21, 100855.00 Pa, 32.17 C
8:46 AM,38.96, 100858.00 Pa, 32.18 C
8:46 AM,38.79, 100860.00 Pa, 32.19 C
8:46 AM,38.87, 100859.00 Pa, 32.19 C
8:46 AM,38.79, 100860.00 Pa, 32.19 C
8:46 AM,39.04, 100857.00 Pa, 32.18 C
8:46 AM,38.96, 100858.00 Pa, 32.18 C
8:46 AM,38.7, 100861.00 Pa, 32.18 C
8:46 AM,38.79, 100860.00 Pa, 32.17 C
8:46 AM,38.96, 100858.00 Pa, 32.18 C
8:46 AM,39.04, 100857.00 Pa, 32.16 C
8:46 AM,38.79, 100860.00 Pa, 32.17 C
8:46 AM,38.7, 100861.00 Pa, 32.16 C
8:46 AM,38.7, 100861.00 Pa, 32.16 C
8:46 AM,38.53, 100863.00 Pa, 32.17 C
8:46 AM,38.7, 100861.00 Pa, 32.17 C
8:47 AM,38.53, 100863.00 Pa, 32.16 C
8:47 AM,38.62, 100862.00 Pa, 32.17 C
8:47 AM,38.62, 100862.00 Pa, 32.16 C
8:47 AM,38.79, 100860.00 Pa, 32.15 C
8:47 AM,39.12, 100856.00 Pa, 32.15 C
8:47 AM,38.87, 100859.00 Pa, 32.15 C
8:47 AM,38.96, 100858.00 Pa, 32.16 C
8:47 AM,38.87, 100859.00 Pa, 32.15 C
8:47 AM,38.96, 100858.00 Pa, 32.16 C
8:47 AM,39.12, 100856.00 Pa, 32.15 C
8:47 AM,39.12, 100856.00 Pa, 32.16 C
8:47 AM,38.87, 100859.00 Pa, 32.15 C
8:47 AM,39.12, 100856.00 Pa, 32.15 C
8:47 AM,39.12, 100856.00 Pa, 32.15 C
8:47 AM,39.12, 100856.00 Pa, 32.15 C
8:47 AM,38.96, 100858.00 Pa, 32.15 C
8:47 AM,39.12, 100856.00 Pa, 32.16 C
8:47 AM,39.21, 100855.00 Pa, 32.15 C
8:47 AM,39.21, 100855.00 Pa, 32.16 C
8:47 AM,39.04, 100857.00 Pa, 32.15 C
8:47 AM,39.04, 100857.00 Pa, 32.16 C
8:47 AM,38.87, 100859.00 Pa, 32.15 C
8:47 AM,38.87, 100859.00 Pa, 32.15 C
8:47 AM,38.62, 100862.00 Pa, 32.15 C
8:47 AM,39.12, 100856.00 Pa, 32.15 C
8:47 AM,38.79, 100860.00 Pa, 32.15 C
8:47 AM,38.79, 100860.00 Pa, 32.15 C
8:47 AM,38.87, 100859.00 Pa, 32.15 C
8:47 AM,38.87, 100859.00 Pa, 32.15 C
8:47 AM,38.96, 100858.00 Pa, 32.15 C
8:47 AM,38.96, 100858.00 Pa, 32.15 C
8:47 AM,39.04, 100857.00 Pa, 32.15 C
8:47 AM,38.96, 100858.00 Pa, 32.16 C
8:47 AM,38.79, 100860.00 Pa, 32.15 C
8:47 AM,38.87, 100859.00 Pa, 32.15 C
8:47 AM,38.62, 100862.00 Pa, 32.15 C
8:47 AM,38.7, 100861.00 Pa, 32.15 C
8:47 AM,38.7, 100861.00 Pa, 32.15 C
8:47 AM,38.7, 100861.00 Pa, 32.15 C
8:47 AM,38.79, 100860.00 Pa, 32.15 C
8:47 AM,38.87, 100859.00 Pa, 32.15 C
8:47 AM,38.79, 100860.00 Pa, 32.15 C
8:47 AM,38.87, 100859.00 Pa, 32.15 C
8:47 AM,38.96, 100858.00 Pa, 32.15 C
8:47 AM,38.87, 100859.00 Pa, 32.16 C
8:47 AM,39.04, 100857.00 Pa, 32.15 C
8:47 AM,38.79, 100860.00 Pa, 32.15 C
8:47 AM,38.45, 100864.00 Pa, 32.15 C
8:47 AM,38.79, 100860.00 Pa, 32.15 C
8:47 AM,38.7, 100861.00 Pa, 32.16 C
8:47 AM,38.79, 100860.00 Pa, 32.16 C
8:47 AM,38.7, 100861.00 Pa, 32.15 C
8:47 AM,38.62, 100862.00 Pa, 32.16 C
8:47 AM,38.53, 100863.00 Pa, 32.16 C
8:47 AM,38.79, 100860.00 Pa, 32.16 C
8:47 AM,38.79, 100860.00 Pa, 32.15 C
8:47 AM,39.12, 100856.00 Pa, 32.15 C
8:47 AM,38.96, 100858.00 Pa, 32.15 C
8:47 AM,38.87, 100859.00 Pa, 32.15 C
8:47 AM,38.79, 100860.00 Pa, 32.16 C
8:48 AM,38.87, 100859.00 Pa, 32.16 C
8:48 AM,39.04, 100857.00 Pa, 32.16 C
8:48 AM,38.87, 100859.00 Pa, 32.16 C
8:48 AM,38.45, 100864.00 Pa, 32.16 C
8:48 AM,38.7, 100861.00 Pa, 32.15 C
8:48 AM,38.7, 100861.00 Pa, 32.15 C
8:48 AM,38.96, 100858.00 Pa, 32.16 C
8:48 AM,38.87, 100859.00 Pa, 32.16 C
8:48 AM,38.79, 100860.00 Pa, 32.15 C
8:48 AM,39.04, 100857.00 Pa, 32.15 C
8:48 AM,38.87, 100859.00 Pa, 32.15 C
8:48 AM,39.04, 100857.00 Pa, 32.15 C
8:48 AM,39.04, 100857.00 Pa, 32.15 C
8:48 AM,39.04, 100857.00 Pa, 32.15 C
8:48 AM,39.04, 100857.00 Pa, 32.15 C
8:48 AM,38.87, 100859.00 Pa, 32.15 C
8:48 AM,38.96, 100858.00 Pa, 32.16 C
8:48 AM,39.04, 100857.00 Pa, 32.15 C
8:48 AM,39.04, 100857.00 Pa, 32.15 C
8:48 AM,38.96, 100858.00 Pa, 32.15 C
8:48 AM,38.79, 100860.00 Pa, 32.15 C
8:48 AM,38.79, 100860.00 Pa, 32.15 C
8:48 AM,38.79, 100860.00 Pa, 32.15 C
8:48 AM,38.79, 100860.00 Pa, 32.15 C
8:48 AM,38.79, 100860.00 Pa, 32.15 C
8:48 AM,38.62, 100862.00 Pa, 32.15 C
8:48 AM,38.7, 100861.00 Pa, 32.15 C
8:48 AM,38.53, 100863.00 Pa, 32.15 C
8:48 AM,38.7, 100861.00 Pa, 32.15 C
8:48 AM,38.79, 100860.00 Pa, 32.15 C
8:48 AM,38.96, 100858.00 Pa, 32.15 C
8:48 AM,39.04, 100857.00 Pa, 32.15 C
8:48 AM,38.87, 100859.00 Pa, 32.14 C
8:48 AM,39.12, 100856.00 Pa, 32.15 C
8:48 AM,39.29, 100854.00 Pa, 32.15 C
8:48 AM,39.21, 100855.00 Pa, 32.14 C
8:48 AM,39.12, 100856.00 Pa, 32.15 C
8:48 AM,38.96, 100858.00 Pa, 32.14 C
8:48 AM,39.04, 100857.00 Pa, 32.14 C
8:48 AM,39.04, 100857.00 Pa, 32.15 C
8:48 AM,38.96, 100858.00 Pa, 32.14 C
8:48 AM,39.21, 100855.00 Pa, 32.15 C
8:48 AM,39.12, 100856.00 Pa, 32.15 C
8:48 AM,38.79, 100860.00 Pa, 32.15 C
8:48 AM,38.96, 100858.00 Pa, 32.15 C
8:48 AM,39.12, 100856.00 Pa, 32.15 C
8:48 AM,38.96, 100858.00 Pa, 32.15 C
8:48 AM,39.21, 100855.00 Pa, 32.15 C
8:48 AM,39.12, 100856.00 Pa, 32.15 C
8:48 AM,39.29, 100854.00 Pa, 32.16 C
8:48 AM,39.29, 100854.00 Pa, 32.15 C
8:48 AM,39.29, 100854.00 Pa, 32.16 C
8:48 AM,39.21, 100855.00 Pa, 32.15 C
8:48 AM,39.29, 100854.00 Pa, 32.15 C
8:48 AM,39.45, 100852.00 Pa, 32.15 C
8:48 AM,39.54, 100851.00 Pa, 32.15 C
8:48 AM,39.45, 100852.00 Pa, 32.15 C
8:48 AM,39.29, 100854.00 Pa, 32.17 C
8:48 AM,39.37, 100853.00 Pa, 32.15 C
8:48 AM,39.62, 100850.00 Pa, 32.16 C
8:49 AM,39.29, 100854.00 Pa, 32.15 C
8:49 AM,39.45, 100852.00 Pa, 32.16 C
8:49 AM,39.04, 100857.00 Pa, 32.17 C
8:49 AM,39.37, 100853.00 Pa, 32.16 C
8:49 AM,39.37, 100853.00 Pa, 32.16 C
8:49 AM,39.29, 100854.00 Pa, 32.16 C
8:49 AM,39.12, 100856.00 Pa, 32.16 C
8:49 AM,39.12, 100856.00 Pa, 32.16 C
8:49 AM,38.96, 100858.00 Pa, 32.17 C
8:49 AM,38.96, 100858.00 Pa, 32.15 C
8:49 AM,38.87, 100859.00 Pa, 32.17 C
8:49 AM,38.87, 100859.00 Pa, 32.16 C
8:49 AM,38.45, 100864.00 Pa, 32.17 C
8:49 AM,38.62, 100862.00 Pa, 32.17 C
8:49 AM,38.62, 100862.00 Pa, 32.17 C
8:49 AM,38.79, 100860.00 Pa, 32.17 C
8:49 AM,38.79, 100860.00 Pa, 32.17 C
8:49 AM,38.87, 100859.00 Pa, 32.17 C
8:49 AM,38.53, 100863.00 Pa, 32.17 C
8:49 AM,38.37, 100865.00 Pa, 32.17 C
8:49 AM,38.62, 100862.00 Pa, 32.18 C
8:49 AM,38.79, 100860.00 Pa, 32.18 C
8:49 AM,38.7, 100861.00 Pa, 32.17 C
8:49 AM,38.96, 100858.00 Pa, 32.18 C
8:49 AM,38.7, 100861.00 Pa, 32.17 C
8:49 AM,38.62, 100862.00 Pa, 32.18 C
8:49 AM,38.62, 100862.00 Pa, 32.18 C
8:49 AM,38.7, 100861.00 Pa, 32.19 C
8:49 AM,38.7, 100861.00 Pa, 32.19 C
8:49 AM,38.62, 100862.00 Pa, 32.19 C
8:49 AM,38.53, 100863.00 Pa, 32.19 C
8:49 AM,38.53, 100863.00 Pa, 32.19 C
8:49 AM,38.62, 100862.00 Pa, 32.20 C
8:49 AM,38.37, 100865.00 Pa, 32.20 C
8:49 AM,38.62, 100862.00 Pa, 32.19 C
8:49 AM,38.53, 100863.00 Pa, 32.20 C
8:49 AM,38.79, 100860.00 Pa, 32.20 C
8:49 AM,38.29, 100866.00 Pa, 32.20 C
8:49 AM,38.87, 100859.00 Pa, 32.20 C
8:49 AM,38.53, 100863.00 Pa, 32.20 C
8:49 AM,38.45, 100864.00 Pa, 32.20 C
8:49 AM,38.37, 100865.00 Pa, 32.21 C
8:49 AM,38.29, 100866.00 Pa, 32.21 C
8:49 AM,38.45, 100864.00 Pa, 32.22 C
8:49 AM,38.53, 100863.00 Pa, 32.21 C
8:49 AM,38.62, 100862.00 Pa, 32.21 C
8:49 AM,38.53, 100863.00 Pa, 32.21 C
8:49 AM,38.62, 100862.00 Pa, 32.21 C
8:49 AM,38.53, 100863.00 Pa, 32.21 C
8:49 AM,38.45, 100864.00 Pa, 32.22 C
8:49 AM,38.62, 100862.00 Pa, 32.21 C
8:49 AM,38.7, 100861.00 Pa, 32.22 C
8:49 AM,38.45, 100864.00 Pa, 32.22 C
8:49 AM,38.53, 100863.00 Pa, 32.22 C
8:49 AM,38.53, 100863.00 Pa, 32.21 C
8:49 AM,38.7, 100861.00 Pa, 32.22 C
8:49 AM,38.79, 100860.00 Pa, 32.22 C
8:49 AM,38.7, 100861.00 Pa, 32.22 C
8:49 AM,38.96, 100858.00 Pa, 32.22 C
8:49 AM,39.04, 100857.00 Pa, 32.22 C
8:50 AM,38.87, 100859.00 Pa, 32.23 C
8:50 AM,38.96, 100858.00 Pa, 32.22 C
8:50 AM,38.79, 100860.00 Pa, 32.24 C
8:50 AM,38.96, 100858.00 Pa, 32.23 C
8:50 AM,39.21, 100855.00 Pa, 32.23 C
8:50 AM,39.29, 100854.00 Pa, 32.23 C
8:50 AM,39.37, 100853.00 Pa, 32.24 C
8:50 AM,39.37, 100853.00 Pa, 32.24 C
8:50 AM,39.21, 100855.00 Pa, 32.24 C
8:50 AM,39.12, 100856.00 Pa, 32.24 C
8:50 AM,39.12, 100856.00 Pa, 32.24 C
8:50 AM,39.21, 100855.00 Pa, 32.24 C
8:50 AM,39.37, 100853.00 Pa, 32.24 C
8:50 AM,39.54, 100851.00 Pa, 32.23 C
8:50 AM,39.12, 100856.00 Pa, 32.24 C
8:50 AM,39.54, 100851.00 Pa, 32.23 C
8:50 AM,39.79, 100848.00 Pa, 32.23 C
8:50 AM,39.87, 100847.00 Pa, 32.23 C
8:50 AM,39.54, 100851.00 Pa, 32.23 C
8:50 AM,39.54, 100851.00 Pa, 32.23 C
8:50 AM,39.37, 100853.00 Pa, 32.22 C
8:50 AM,39.37, 100853.00 Pa, 32.22 C
8:50 AM,39.45, 100852.00 Pa, 32.22 C
8:50 AM,39.21, 100855.00 Pa, 32.22 C
8:50 AM,39.29, 100854.00 Pa, 32.22 C
8:50 AM,39.37, 100853.00 Pa, 32.22 C
8:50 AM,39.21, 100855.00 Pa, 32.22 C
8:50 AM,39.21, 100855.00 Pa, 32.21 C
8:50 AM,39.12, 100856.00 Pa, 32.21 C
8:50 AM,39.21, 100855.00 Pa, 32.22 C
8:50 AM,38.87, 100859.00 Pa, 32.21 C
8:50 AM,39.12, 100856.00 Pa, 32.21 C
8:50 AM,39.21, 100855.00 Pa, 32.21 C
8:50 AM,39.12, 100856.00 Pa, 32.21 C
8:50 AM,39.12, 100856.00 Pa, 32.21 C
8:50 AM,38.87, 100859.00 Pa, 32.21 C
8:50 AM,39.12, 100856.00 Pa, 32.21 C
8:50 AM,39.54, 100851.00 Pa, 32.20 C
